"Name","slide","Group"
"201406581 DIFF.ndpi.h13.jpg","201406581","DIFF"
"201406581 DIFF.ndpi.h14.jpg","201406581","DIFF"
"201406581 DIFF.ndpi.h15.jpg","201406581","DIFF"
"201406581 DIFF.ndpi.h16.jpg","201406581","DIFF"
"201406581 DIFF.ndpi.h17.jpg","201406581","DIFF"
"201406581 DIFF.ndpi.h18.jpg","201406581","DIFF"
"201406581 DIFF.ndpi.h19.jpg","201406581","DIFF"
"201406581 DIFF.ndpi.h2.jpg","201406581","DIFF"
"201406581 DIFF.ndpi.h20.jpg","201406581","DIFF"
"201406581 DIFF.ndpi.h21.jpg","201406581","DIFF"
"201406581 DIFF.ndpi.h22.jpg","201406581","DIFF"
"201406581 DIFF.ndpi.h23.jpg","201406581","DIFF"
"201406581 DIFF.ndpi.h24.jpg","201406581","DIFF"
"201406581 DIFF.ndpi.h25.jpg","201406581","DIFF"
"201406581 DIFF.ndpi.h26.jpg","201406581","DIFF"
"201406581 DIFF.ndpi.h27.jpg","201406581","DIFF"
"201406581 DIFF.ndpi.h28.jpg","201406581","DIFF"
"201406581 DIFF.ndpi.h29.jpg","201406581","DIFF"
"201406581 DIFF.ndpi.h3.jpg","201406581","DIFF"
"201406581 DIFF.ndpi.h30.jpg","201406581","DIFF"
"201406581 DIFF.ndpi.h31.jpg","201406581","DIFF"
"201406581 DIFF.ndpi.h32.jpg","201406581","DIFF"
"201406581 DIFF.ndpi.h33.jpg","201406581","DIFF"
"201406581 DIFF.ndpi.h34.jpg","201406581","DIFF"
"201406581 DIFF.ndpi.h35.jpg","201406581","DIFF"
"201406581 DIFF.ndpi.h36.jpg","201406581","DIFF"
"201406581 DIFF.ndpi.h37.jpg","201406581","DIFF"
"201406581 DIFF.ndpi.h38.jpg","201406581","DIFF"
"201406581 DIFF.ndpi.h39.jpg","201406581","DIFF"
"201406581 DIFF.ndpi.h4.jpg","201406581","DIFF"
"201406581 DIFF.ndpi.h40.jpg","201406581","DIFF"
"201406581 DIFF.ndpi.h41.jpg","201406581","DIFF"
"201406581 DIFF.ndpi.h42.jpg","201406581","DIFF"
"201406581 DIFF.ndpi.h43.jpg","201406581","DIFF"
"201406581 DIFF.ndpi.h44.jpg","201406581","DIFF"
"201406581 DIFF.ndpi.h45.jpg","201406581","DIFF"
"201406581 DIFF.ndpi.h46.jpg","201406581","DIFF"
"201406581 DIFF.ndpi.h47.jpg","201406581","DIFF"
"201406581 DIFF.ndpi.h48.jpg","201406581","DIFF"
"201406581 DIFF.ndpi.h49.jpg","201406581","DIFF"
"201406581 DIFF.ndpi.h5.jpg","201406581","DIFF"
"201406581 DIFF.ndpi.h50.jpg","201406581","DIFF"
"201406581 DIFF.ndpi.h51.jpg","201406581","DIFF"
"201406581 DIFF.ndpi.h6.jpg","201406581","DIFF"
"201406581 DIFF.ndpi.h7.jpg","201406581","DIFF"
"201406581 DIFF.ndpi.h8.jpg","201406581","DIFF"
"201406581 DIFF.ndpi.h9.jpg","201406581","DIFF"
"201406705 MET.ndpi.h1.jpg","201406705","MET"
"201406705 MET.ndpi.h10.jpg","201406705","MET"
"201406705 MET.ndpi.h11.jpg","201406705","MET"
"201406705 MET.ndpi.h12.jpg","201406705","MET"
"201406705 MET.ndpi.h13.jpg","201406705","MET"
"201406705 MET.ndpi.h14.jpg","201406705","MET"
"201406705 MET.ndpi.h15.jpg","201406705","MET"
"201406705 MET.ndpi.h16.jpg","201406705","MET"
"201406705 MET.ndpi.h17.jpg","201406705","MET"
"201406705 MET.ndpi.h18.jpg","201406705","MET"
"201406705 MET.ndpi.h19.jpg","201406705","MET"
"201406705 MET.ndpi.h2.jpg","201406705","MET"
"201406705 MET.ndpi.h20.jpg","201406705","MET"
"201406705 MET.ndpi.h21.jpg","201406705","MET"
"201406705 MET.ndpi.h22.jpg","201406705","MET"
"201406705 MET.ndpi.h23.jpg","201406705","MET"
"201406705 MET.ndpi.h24.jpg","201406705","MET"
"201406705 MET.ndpi.h25.jpg","201406705","MET"
"201406705 MET.ndpi.h26.jpg","201406705","MET"
"201406705 MET.ndpi.h27.jpg","201406705","MET"
"201406705 MET.ndpi.h28.jpg","201406705","MET"
"201406705 MET.ndpi.h29.jpg","201406705","MET"
"201406705 MET.ndpi.h3.jpg","201406705","MET"
"201406705 MET.ndpi.h30.jpg","201406705","MET"
"201406705 MET.ndpi.h31.jpg","201406705","MET"
"201406705 MET.ndpi.h32.jpg","201406705","MET"
"201406705 MET.ndpi.h33.jpg","201406705","MET"
"201406705 MET.ndpi.h34.jpg","201406705","MET"
"201406705 MET.ndpi.h35.jpg","201406705","MET"
"201406705 MET.ndpi.h36.jpg","201406705","MET"
"201406705 MET.ndpi.h37.jpg","201406705","MET"
"201406705 MET.ndpi.h38.jpg","201406705","MET"
"201406705 MET.ndpi.h39.jpg","201406705","MET"
"201406705 MET.ndpi.h4.jpg","201406705","MET"
"201406705 MET.ndpi.h40.jpg","201406705","MET"
"201406705 MET.ndpi.h41.jpg","201406705","MET"
"201406705 MET.ndpi.h42.jpg","201406705","MET"
"201406705 MET.ndpi.h43.jpg","201406705","MET"
"201406705 MET.ndpi.h44.jpg","201406705","MET"
"201406705 MET.ndpi.h45.jpg","201406705","MET"
"201406705 MET.ndpi.h46.jpg","201406705","MET"
"201406705 MET.ndpi.h47.jpg","201406705","MET"
"201406705 MET.ndpi.h48.jpg","201406705","MET"
"201406705 MET.ndpi.h49.jpg","201406705","MET"
"201406705 MET.ndpi.h5.jpg","201406705","MET"
"201406705 MET.ndpi.h50.jpg","201406705","MET"
"201406705 MET.ndpi.h51.jpg","201406705","MET"
"201406705 MET.ndpi.h6.jpg","201406705","MET"
"201406705 MET.ndpi.h7.jpg","201406705","MET"
"201406705 MET.ndpi.h8.jpg","201406705","MET"
"201406705 MET.ndpi.h9.jpg","201406705","MET"
"201406754 MET.ndpi.h1.jpg","201406754","MET"
"201406754 MET.ndpi.h10.jpg","201406754","MET"
"201406754 MET.ndpi.h11.jpg","201406754","MET"
"201406754 MET.ndpi.h12.jpg","201406754","MET"
"201406754 MET.ndpi.h13.jpg","201406754","MET"
"201406754 MET.ndpi.h14.jpg","201406754","MET"
"201406754 MET.ndpi.h15.jpg","201406754","MET"
"201406754 MET.ndpi.h16.jpg","201406754","MET"
"201406754 MET.ndpi.h17.jpg","201406754","MET"
"201406754 MET.ndpi.h18.jpg","201406754","MET"
"201406754 MET.ndpi.h19.jpg","201406754","MET"
"201406754 MET.ndpi.h2.jpg","201406754","MET"
"201406754 MET.ndpi.h20.jpg","201406754","MET"
"201406754 MET.ndpi.h21.jpg","201406754","MET"
"201406754 MET.ndpi.h22.jpg","201406754","MET"
"201406754 MET.ndpi.h23.jpg","201406754","MET"
"201406754 MET.ndpi.h24.jpg","201406754","MET"
"201406754 MET.ndpi.h25.jpg","201406754","MET"
"201406754 MET.ndpi.h26.jpg","201406754","MET"
"201406754 MET.ndpi.h27.jpg","201406754","MET"
"201406754 MET.ndpi.h28.jpg","201406754","MET"
"201406754 MET.ndpi.h29.jpg","201406754","MET"
"201406754 MET.ndpi.h3.jpg","201406754","MET"
"201406754 MET.ndpi.h30.jpg","201406754","MET"
"201406754 MET.ndpi.h31.jpg","201406754","MET"
"201406754 MET.ndpi.h32.jpg","201406754","MET"
"201406754 MET.ndpi.h33.jpg","201406754","MET"
"201406754 MET.ndpi.h34.jpg","201406754","MET"
"201406754 MET.ndpi.h35.jpg","201406754","MET"
"201406754 MET.ndpi.h36.jpg","201406754","MET"
"201406754 MET.ndpi.h37.jpg","201406754","MET"
"201406754 MET.ndpi.h38.jpg","201406754","MET"
"201406754 MET.ndpi.h39.jpg","201406754","MET"
"201406754 MET.ndpi.h4.jpg","201406754","MET"
"201406754 MET.ndpi.h40.jpg","201406754","MET"
"201406754 MET.ndpi.h41.jpg","201406754","MET"
"201406754 MET.ndpi.h42.jpg","201406754","MET"
"201406754 MET.ndpi.h43.jpg","201406754","MET"
"201406754 MET.ndpi.h44.jpg","201406754","MET"
"201406754 MET.ndpi.h45.jpg","201406754","MET"
"201406754 MET.ndpi.h46.jpg","201406754","MET"
"201406754 MET.ndpi.h47.jpg","201406754","MET"
"201406754 MET.ndpi.h48.jpg","201406754","MET"
"201406754 MET.ndpi.h49.jpg","201406754","MET"
"201406754 MET.ndpi.h5.jpg","201406754","MET"
"201406754 MET.ndpi.h50.jpg","201406754","MET"
"201406754 MET.ndpi.h51.jpg","201406754","MET"
"201406754 MET.ndpi.h6.jpg","201406754","MET"
"201406754 MET.ndpi.h7.jpg","201406754","MET"
"201406754 MET.ndpi.h8.jpg","201406754","MET"
"201406754 MET.ndpi.h9.jpg","201406754","MET"
"201406842 IMM.ndpi.h1.jpg","201406842","IMM"
"201406842 IMM.ndpi.h10.jpg","201406842","IMM"
"201406842 IMM.ndpi.h11.jpg","201406842","IMM"
"201406842 IMM.ndpi.h12.jpg","201406842","IMM"
"201406842 IMM.ndpi.h13.jpg","201406842","IMM"
"201406842 IMM.ndpi.h14.jpg","201406842","IMM"
"201406842 IMM.ndpi.h15.jpg","201406842","IMM"
"201406842 IMM.ndpi.h16.jpg","201406842","IMM"
"201406842 IMM.ndpi.h17.jpg","201406842","IMM"
"201406842 IMM.ndpi.h18.jpg","201406842","IMM"
"201406842 IMM.ndpi.h19.jpg","201406842","IMM"
"201406842 IMM.ndpi.h2.jpg","201406842","IMM"
"201406842 IMM.ndpi.h20.jpg","201406842","IMM"
"201406842 IMM.ndpi.h21.jpg","201406842","IMM"
"201406842 IMM.ndpi.h22.jpg","201406842","IMM"
"201406842 IMM.ndpi.h23.jpg","201406842","IMM"
"201406842 IMM.ndpi.h24.jpg","201406842","IMM"
"201406842 IMM.ndpi.h25.jpg","201406842","IMM"
"201406842 IMM.ndpi.h26.jpg","201406842","IMM"
"201406842 IMM.ndpi.h27.jpg","201406842","IMM"
"201406842 IMM.ndpi.h28.jpg","201406842","IMM"
"201406842 IMM.ndpi.h29.jpg","201406842","IMM"
"201406842 IMM.ndpi.h3.jpg","201406842","IMM"
"201406842 IMM.ndpi.h30.jpg","201406842","IMM"
"201406842 IMM.ndpi.h31.jpg","201406842","IMM"
"201406842 IMM.ndpi.h32.jpg","201406842","IMM"
"201406842 IMM.ndpi.h33.jpg","201406842","IMM"
"201406842 IMM.ndpi.h34.jpg","201406842","IMM"
"201406842 IMM.ndpi.h35.jpg","201406842","IMM"
"201406842 IMM.ndpi.h36.jpg","201406842","IMM"
"201406842 IMM.ndpi.h37.jpg","201406842","IMM"
"201406842 IMM.ndpi.h38.jpg","201406842","IMM"
"201406842 IMM.ndpi.h39.jpg","201406842","IMM"
"201406842 IMM.ndpi.h4.jpg","201406842","IMM"
"201406842 IMM.ndpi.h40.jpg","201406842","IMM"
"201406842 IMM.ndpi.h41.jpg","201406842","IMM"
"201406842 IMM.ndpi.h42.jpg","201406842","IMM"
"201406842 IMM.ndpi.h43.jpg","201406842","IMM"
"201406842 IMM.ndpi.h44.jpg","201406842","IMM"
"201406842 IMM.ndpi.h45.jpg","201406842","IMM"
"201406842 IMM.ndpi.h46.jpg","201406842","IMM"
"201406842 IMM.ndpi.h47.jpg","201406842","IMM"
"201406842 IMM.ndpi.h48.jpg","201406842","IMM"
"201406842 IMM.ndpi.h49.jpg","201406842","IMM"
"201406842 IMM.ndpi.h5.jpg","201406842","IMM"
"201406842 IMM.ndpi.h50.jpg","201406842","IMM"
"201406842 IMM.ndpi.h51.jpg","201406842","IMM"
"201406842 IMM.ndpi.h6.jpg","201406842","IMM"
"201406842 IMM.ndpi.h7.jpg","201406842","IMM"
"201406842 IMM.ndpi.h8.jpg","201406842","IMM"
"201406842 IMM.ndpi.h9.jpg","201406842","IMM"
"201407211 DIFF.ndpi.h1.jpg","201407211","DIFF"
"201407211 DIFF.ndpi.h10.jpg","201407211","DIFF"
"201407211 DIFF.ndpi.h11.jpg","201407211","DIFF"
"201407211 DIFF.ndpi.h12.jpg","201407211","DIFF"
"201407211 DIFF.ndpi.h13.jpg","201407211","DIFF"
"201407211 DIFF.ndpi.h14.jpg","201407211","DIFF"
"201407211 DIFF.ndpi.h15.jpg","201407211","DIFF"
"201407211 DIFF.ndpi.h16.jpg","201407211","DIFF"
"201407211 DIFF.ndpi.h17.jpg","201407211","DIFF"
"201407211 DIFF.ndpi.h18.jpg","201407211","DIFF"
"201407211 DIFF.ndpi.h19.jpg","201407211","DIFF"
"201407211 DIFF.ndpi.h2.jpg","201407211","DIFF"
"201407211 DIFF.ndpi.h20.jpg","201407211","DIFF"
"201407211 DIFF.ndpi.h21.jpg","201407211","DIFF"
"201407211 DIFF.ndpi.h22.jpg","201407211","DIFF"
"201407211 DIFF.ndpi.h23.jpg","201407211","DIFF"
"201407211 DIFF.ndpi.h24.jpg","201407211","DIFF"
"201407211 DIFF.ndpi.h25.jpg","201407211","DIFF"
"201407211 DIFF.ndpi.h26.jpg","201407211","DIFF"
"201407211 DIFF.ndpi.h27.jpg","201407211","DIFF"
"201407211 DIFF.ndpi.h28.jpg","201407211","DIFF"
"201407211 DIFF.ndpi.h29.jpg","201407211","DIFF"
"201407211 DIFF.ndpi.h3.jpg","201407211","DIFF"
"201407211 DIFF.ndpi.h30.jpg","201407211","DIFF"
"201407211 DIFF.ndpi.h31.jpg","201407211","DIFF"
"201407211 DIFF.ndpi.h32.jpg","201407211","DIFF"
"201407211 DIFF.ndpi.h33.jpg","201407211","DIFF"
"201407211 DIFF.ndpi.h34.jpg","201407211","DIFF"
"201407211 DIFF.ndpi.h35.jpg","201407211","DIFF"
"201407211 DIFF.ndpi.h36.jpg","201407211","DIFF"
"201407211 DIFF.ndpi.h37.jpg","201407211","DIFF"
"201407211 DIFF.ndpi.h38.jpg","201407211","DIFF"
"201407211 DIFF.ndpi.h39.jpg","201407211","DIFF"
"201407211 DIFF.ndpi.h4.jpg","201407211","DIFF"
"201407211 DIFF.ndpi.h40.jpg","201407211","DIFF"
"201407211 DIFF.ndpi.h41.jpg","201407211","DIFF"
"201407211 DIFF.ndpi.h42.jpg","201407211","DIFF"
"201407211 DIFF.ndpi.h43.jpg","201407211","DIFF"
"201407211 DIFF.ndpi.h44.jpg","201407211","DIFF"
"201407211 DIFF.ndpi.h45.jpg","201407211","DIFF"
"201407211 DIFF.ndpi.h46.jpg","201407211","DIFF"
"201407211 DIFF.ndpi.h47.jpg","201407211","DIFF"
"201407211 DIFF.ndpi.h48.jpg","201407211","DIFF"
"201407211 DIFF.ndpi.h49.jpg","201407211","DIFF"
"201407211 DIFF.ndpi.h5.jpg","201407211","DIFF"
"201407211 DIFF.ndpi.h50.jpg","201407211","DIFF"
"201407211 DIFF.ndpi.h51.jpg","201407211","DIFF"
"201407211 DIFF.ndpi.h6.jpg","201407211","DIFF"
"201407211 DIFF.ndpi.h7.jpg","201407211","DIFF"
"201407211 DIFF.ndpi.h8.jpg","201407211","DIFF"
"201407211 DIFF.ndpi.h9.jpg","201407211","DIFF"
"201407526 IMM.ndpi.h1.jpg","201407526","IMM"
"201407526 IMM.ndpi.h10.jpg","201407526","IMM"
"201407526 IMM.ndpi.h11.jpg","201407526","IMM"
"201407526 IMM.ndpi.h12.jpg","201407526","IMM"
"201407526 IMM.ndpi.h13.jpg","201407526","IMM"
"201407526 IMM.ndpi.h14.jpg","201407526","IMM"
"201407526 IMM.ndpi.h15.jpg","201407526","IMM"
"201407526 IMM.ndpi.h16.jpg","201407526","IMM"
"201407526 IMM.ndpi.h17.jpg","201407526","IMM"
"201407526 IMM.ndpi.h18.jpg","201407526","IMM"
"201407526 IMM.ndpi.h19.jpg","201407526","IMM"
"201407526 IMM.ndpi.h2.jpg","201407526","IMM"
"201407526 IMM.ndpi.h20.jpg","201407526","IMM"
"201407526 IMM.ndpi.h21.jpg","201407526","IMM"
"201407526 IMM.ndpi.h22.jpg","201407526","IMM"
"201407526 IMM.ndpi.h23.jpg","201407526","IMM"
"201407526 IMM.ndpi.h24.jpg","201407526","IMM"
"201407526 IMM.ndpi.h25.jpg","201407526","IMM"
"201407526 IMM.ndpi.h26.jpg","201407526","IMM"
"201407526 IMM.ndpi.h27.jpg","201407526","IMM"
"201407526 IMM.ndpi.h28.jpg","201407526","IMM"
"201407526 IMM.ndpi.h29.jpg","201407526","IMM"
"201407526 IMM.ndpi.h3.jpg","201407526","IMM"
"201407526 IMM.ndpi.h30.jpg","201407526","IMM"
"201407526 IMM.ndpi.h31.jpg","201407526","IMM"
"201407526 IMM.ndpi.h32.jpg","201407526","IMM"
"201407526 IMM.ndpi.h33.jpg","201407526","IMM"
"201407526 IMM.ndpi.h34.jpg","201407526","IMM"
"201407526 IMM.ndpi.h35.jpg","201407526","IMM"
"201407526 IMM.ndpi.h36.jpg","201407526","IMM"
"201407526 IMM.ndpi.h37.jpg","201407526","IMM"
"201407526 IMM.ndpi.h38.jpg","201407526","IMM"
"201407526 IMM.ndpi.h39.jpg","201407526","IMM"
"201407526 IMM.ndpi.h4.jpg","201407526","IMM"
"201407526 IMM.ndpi.h40.jpg","201407526","IMM"
"201407526 IMM.ndpi.h41.jpg","201407526","IMM"
"201407526 IMM.ndpi.h42.jpg","201407526","IMM"
"201407526 IMM.ndpi.h43.jpg","201407526","IMM"
"201407526 IMM.ndpi.h44.jpg","201407526","IMM"
"201407526 IMM.ndpi.h45.jpg","201407526","IMM"
"201407526 IMM.ndpi.h46.jpg","201407526","IMM"
"201407526 IMM.ndpi.h47.jpg","201407526","IMM"
"201407526 IMM.ndpi.h48.jpg","201407526","IMM"
"201407526 IMM.ndpi.h49.jpg","201407526","IMM"
"201407526 IMM.ndpi.h5.jpg","201407526","IMM"
"201407526 IMM.ndpi.h50.jpg","201407526","IMM"
"201407526 IMM.ndpi.h51.jpg","201407526","IMM"
"201407526 IMM.ndpi.h6.jpg","201407526","IMM"
"201407526 IMM.ndpi.h7.jpg","201407526","IMM"
"201407526 IMM.ndpi.h8.jpg","201407526","IMM"
"201407526 IMM.ndpi.h9.jpg","201407526","IMM"
"201407646 DIFF.ndpi.h1.jpg","201407646","DIFF"
"201407646 DIFF.ndpi.h10.jpg","201407646","DIFF"
"201407646 DIFF.ndpi.h11.jpg","201407646","DIFF"
"201407646 DIFF.ndpi.h12.jpg","201407646","DIFF"
"201407646 DIFF.ndpi.h13.jpg","201407646","DIFF"
"201407646 DIFF.ndpi.h14.jpg","201407646","DIFF"
"201407646 DIFF.ndpi.h15.jpg","201407646","DIFF"
"201407646 DIFF.ndpi.h16.jpg","201407646","DIFF"
"201407646 DIFF.ndpi.h17.jpg","201407646","DIFF"
"201407646 DIFF.ndpi.h18.jpg","201407646","DIFF"
"201407646 DIFF.ndpi.h19.jpg","201407646","DIFF"
"201407646 DIFF.ndpi.h2.jpg","201407646","DIFF"
"201407646 DIFF.ndpi.h20.jpg","201407646","DIFF"
"201407646 DIFF.ndpi.h21.jpg","201407646","DIFF"
"201407646 DIFF.ndpi.h22.jpg","201407646","DIFF"
"201407646 DIFF.ndpi.h23.jpg","201407646","DIFF"
"201407646 DIFF.ndpi.h24.jpg","201407646","DIFF"
"201407646 DIFF.ndpi.h25.jpg","201407646","DIFF"
"201407646 DIFF.ndpi.h26.jpg","201407646","DIFF"
"201407646 DIFF.ndpi.h27.jpg","201407646","DIFF"
"201407646 DIFF.ndpi.h28.jpg","201407646","DIFF"
"201407646 DIFF.ndpi.h29.jpg","201407646","DIFF"
"201407646 DIFF.ndpi.h3.jpg","201407646","DIFF"
"201407646 DIFF.ndpi.h30.jpg","201407646","DIFF"
"201407646 DIFF.ndpi.h31.jpg","201407646","DIFF"
"201407646 DIFF.ndpi.h32.jpg","201407646","DIFF"
"201407646 DIFF.ndpi.h33.jpg","201407646","DIFF"
"201407646 DIFF.ndpi.h34.jpg","201407646","DIFF"
"201407646 DIFF.ndpi.h35.jpg","201407646","DIFF"
"201407646 DIFF.ndpi.h36.jpg","201407646","DIFF"
"201407646 DIFF.ndpi.h37.jpg","201407646","DIFF"
"201407646 DIFF.ndpi.h38.jpg","201407646","DIFF"
"201407646 DIFF.ndpi.h39.jpg","201407646","DIFF"
"201407646 DIFF.ndpi.h4.jpg","201407646","DIFF"
"201407646 DIFF.ndpi.h40.jpg","201407646","DIFF"
"201407646 DIFF.ndpi.h41.jpg","201407646","DIFF"
"201407646 DIFF.ndpi.h42.jpg","201407646","DIFF"
"201407646 DIFF.ndpi.h43.jpg","201407646","DIFF"
"201407646 DIFF.ndpi.h44.jpg","201407646","DIFF"
"201407646 DIFF.ndpi.h45.jpg","201407646","DIFF"
"201407646 DIFF.ndpi.h46.jpg","201407646","DIFF"
"201407646 DIFF.ndpi.h47.jpg","201407646","DIFF"
"201407646 DIFF.ndpi.h48.jpg","201407646","DIFF"
"201407646 DIFF.ndpi.h49.jpg","201407646","DIFF"
"201407646 DIFF.ndpi.h5.jpg","201407646","DIFF"
"201407646 DIFF.ndpi.h50.jpg","201407646","DIFF"
"201407646 DIFF.ndpi.h51.jpg","201407646","DIFF"
"201407646 DIFF.ndpi.h6.jpg","201407646","DIFF"
"201407646 DIFF.ndpi.h7.jpg","201407646","DIFF"
"201407646 DIFF.ndpi.h8.jpg","201407646","DIFF"
"201407646 DIFF.ndpi.h9.jpg","201407646","DIFF"
"201407655 IMM.ndpi.h1.jpg","201407655","IMM"
"201407655 IMM.ndpi.h10.jpg","201407655","IMM"
"201407655 IMM.ndpi.h11.jpg","201407655","IMM"
"201407655 IMM.ndpi.h12.jpg","201407655","IMM"
"201407655 IMM.ndpi.h13.jpg","201407655","IMM"
"201407655 IMM.ndpi.h14.jpg","201407655","IMM"
"201407655 IMM.ndpi.h15.jpg","201407655","IMM"
"201407655 IMM.ndpi.h16.jpg","201407655","IMM"
"201407655 IMM.ndpi.h17.jpg","201407655","IMM"
"201407655 IMM.ndpi.h18.jpg","201407655","IMM"
"201407655 IMM.ndpi.h19.jpg","201407655","IMM"
"201407655 IMM.ndpi.h2.jpg","201407655","IMM"
"201407655 IMM.ndpi.h20.jpg","201407655","IMM"
"201407655 IMM.ndpi.h21.jpg","201407655","IMM"
"201407655 IMM.ndpi.h22.jpg","201407655","IMM"
"201407655 IMM.ndpi.h23.jpg","201407655","IMM"
"201407655 IMM.ndpi.h24.jpg","201407655","IMM"
"201407655 IMM.ndpi.h25.jpg","201407655","IMM"
"201407655 IMM.ndpi.h26.jpg","201407655","IMM"
"201407655 IMM.ndpi.h27.jpg","201407655","IMM"
"201407655 IMM.ndpi.h28.jpg","201407655","IMM"
"201407655 IMM.ndpi.h29.jpg","201407655","IMM"
"201407655 IMM.ndpi.h3.jpg","201407655","IMM"
"201407655 IMM.ndpi.h30.jpg","201407655","IMM"
"201407655 IMM.ndpi.h31.jpg","201407655","IMM"
"201407655 IMM.ndpi.h32.jpg","201407655","IMM"
"201407655 IMM.ndpi.h33.jpg","201407655","IMM"
"201407655 IMM.ndpi.h34.jpg","201407655","IMM"
"201407655 IMM.ndpi.h35.jpg","201407655","IMM"
"201407655 IMM.ndpi.h36.jpg","201407655","IMM"
"201407655 IMM.ndpi.h37.jpg","201407655","IMM"
"201407655 IMM.ndpi.h38.jpg","201407655","IMM"
"201407655 IMM.ndpi.h39.jpg","201407655","IMM"
"201407655 IMM.ndpi.h4.jpg","201407655","IMM"
"201407655 IMM.ndpi.h40.jpg","201407655","IMM"
"201407655 IMM.ndpi.h41.jpg","201407655","IMM"
"201407655 IMM.ndpi.h42.jpg","201407655","IMM"
"201407655 IMM.ndpi.h43.jpg","201407655","IMM"
"201407655 IMM.ndpi.h44.jpg","201407655","IMM"
"201407655 IMM.ndpi.h45.jpg","201407655","IMM"
"201407655 IMM.ndpi.h46.jpg","201407655","IMM"
"201407655 IMM.ndpi.h47.jpg","201407655","IMM"
"201407655 IMM.ndpi.h48.jpg","201407655","IMM"
"201407655 IMM.ndpi.h49.jpg","201407655","IMM"
"201407655 IMM.ndpi.h5.jpg","201407655","IMM"
"201407655 IMM.ndpi.h50.jpg","201407655","IMM"
"201407655 IMM.ndpi.h51.jpg","201407655","IMM"
"201407655 IMM.ndpi.h6.jpg","201407655","IMM"
"201407655 IMM.ndpi.h7.jpg","201407655","IMM"
"201407655 IMM.ndpi.h8.jpg","201407655","IMM"
"201407655 IMM.ndpi.h9.jpg","201407655","IMM"
"201407833 MET.ndpi.h1.jpg","201407833","MET"
"201407833 MET.ndpi.h10.jpg","201407833","MET"
"201407833 MET.ndpi.h11.jpg","201407833","MET"
"201407833 MET.ndpi.h12.jpg","201407833","MET"
"201407833 MET.ndpi.h13.jpg","201407833","MET"
"201407833 MET.ndpi.h14.jpg","201407833","MET"
"201407833 MET.ndpi.h15.jpg","201407833","MET"
"201407833 MET.ndpi.h16.jpg","201407833","MET"
"201407833 MET.ndpi.h17.jpg","201407833","MET"
"201407833 MET.ndpi.h18.jpg","201407833","MET"
"201407833 MET.ndpi.h19.jpg","201407833","MET"
"201407833 MET.ndpi.h2.jpg","201407833","MET"
"201407833 MET.ndpi.h20.jpg","201407833","MET"
"201407833 MET.ndpi.h21.jpg","201407833","MET"
"201407833 MET.ndpi.h22.jpg","201407833","MET"
"201407833 MET.ndpi.h23.jpg","201407833","MET"
"201407833 MET.ndpi.h24.jpg","201407833","MET"
"201407833 MET.ndpi.h25.jpg","201407833","MET"
"201407833 MET.ndpi.h26.jpg","201407833","MET"
"201407833 MET.ndpi.h27.jpg","201407833","MET"
"201407833 MET.ndpi.h28.jpg","201407833","MET"
"201407833 MET.ndpi.h29.jpg","201407833","MET"
"201407833 MET.ndpi.h3.jpg","201407833","MET"
"201407833 MET.ndpi.h30.jpg","201407833","MET"
"201407833 MET.ndpi.h31.jpg","201407833","MET"
"201407833 MET.ndpi.h32.jpg","201407833","MET"
"201407833 MET.ndpi.h33.jpg","201407833","MET"
"201407833 MET.ndpi.h34.jpg","201407833","MET"
"201407833 MET.ndpi.h35.jpg","201407833","MET"
"201407833 MET.ndpi.h36.jpg","201407833","MET"
"201407833 MET.ndpi.h37.jpg","201407833","MET"
"201407833 MET.ndpi.h38.jpg","201407833","MET"
"201407833 MET.ndpi.h39.jpg","201407833","MET"
"201407833 MET.ndpi.h4.jpg","201407833","MET"
"201407833 MET.ndpi.h40.jpg","201407833","MET"
"201407833 MET.ndpi.h41.jpg","201407833","MET"
"201407833 MET.ndpi.h42.jpg","201407833","MET"
"201407833 MET.ndpi.h43.jpg","201407833","MET"
"201407833 MET.ndpi.h44.jpg","201407833","MET"
"201407833 MET.ndpi.h45.jpg","201407833","MET"
"201407833 MET.ndpi.h46.jpg","201407833","MET"
"201407833 MET.ndpi.h47.jpg","201407833","MET"
"201407833 MET.ndpi.h48.jpg","201407833","MET"
"201407833 MET.ndpi.h49.jpg","201407833","MET"
"201407833 MET.ndpi.h5.jpg","201407833","MET"
"201407833 MET.ndpi.h50.jpg","201407833","MET"
"201407833 MET.ndpi.h51.jpg","201407833","MET"
"201407833 MET.ndpi.h6.jpg","201407833","MET"
"201407833 MET.ndpi.h7.jpg","201407833","MET"
"201407833 MET.ndpi.h8.jpg","201407833","MET"
"201407833 MET.ndpi.h9.jpg","201407833","MET"
"201408383 DIFF.ndpi.h1.jpg","201408383","DIFF"
"201408383 DIFF.ndpi.h10.jpg","201408383","DIFF"
"201408383 DIFF.ndpi.h11.jpg","201408383","DIFF"
"201408383 DIFF.ndpi.h12.jpg","201408383","DIFF"
"201408383 DIFF.ndpi.h13.jpg","201408383","DIFF"
"201408383 DIFF.ndpi.h14.jpg","201408383","DIFF"
"201408383 DIFF.ndpi.h15.jpg","201408383","DIFF"
"201408383 DIFF.ndpi.h16.jpg","201408383","DIFF"
"201408383 DIFF.ndpi.h17.jpg","201408383","DIFF"
"201408383 DIFF.ndpi.h18.jpg","201408383","DIFF"
