"","Name","slide","Group","dense_168","inception_res_389","inception_1150","inception_res_337","inception_res_454","dense_409","resnet_838","vgg_483","resnet_481","resnet_1848","dense_257","dense_236","dense_318","dense_352","dense_400","dense_133","vgg_27","inception_res_1232","inception_res_433","dense_596","dense_479","dense_725","resnet_2002","dense_52","inception_res_1268","vgg_264","dense_143","dense_311","dense_365","resnet_475","dense_447","inception_res_423","dense_382","inception_res_257","dense_714","dense_34","dense_368","vgg_335","dense_135","vgg_247","data"
"49","201405619 DIFF.ndpi.h7.jpg","201405619","DIFF",0.0029311709,0.63746095,0.4601541,0.13994814,0.23161255,1.0422894,0,0.01796469,0.054755747,0,0.2193791,0.017272513,0.0008780643,0.0017974179,0.008095822,0.22499496,0.14199531,0.19063377,1.4875841,1.349567,0.0046948856,0.24893095,2.6729205,0.034037694,0.17544766,0.14725107,0.02761794,0.0011581382,0.008817615,0.019333294,0.44684166,0.9491085,0.000557272,0.08673529,0.10646494,0.7215572,0.028082397,0.2995262,0.18572271,0.051771913,"Discovery"
"50","201405619 DIFF.ndpi.h8.jpg","201405619","DIFF",0.0014623012,0.015708746,0,0.22646046,0,3.4701657,0,0.12532932,0.058588937,0.0025826935,0.33366382,0.023564862,0.0016713252,0.002145235,0.010026719,0.10989134,0.042581096,0.0919422,0.23620628,0.047261067,0.0031749278,3.0460956,2.6299014,0.04027684,0.71494436,0.3658072,0.12239402,0.000457821,0.013314256,0.01166956,0.45535567,0.32569718,0.0009072368,0.40423602,0.32903337,0.5047009,0.018210135,0.21145527,0.041966826,0.0038547216,"Discovery"
"51","201405619 DIFF.ndpi.h9.jpg","201405619","DIFF",0.0019469106,0.07624273,0,0.17413634,0.038580105,2.0396307,0.002070539,0.114917725,0.057644002,0.0029080596,0.31072366,0.025523907,0.0015278419,0.0023621633,0.010954208,0.095887065,0.014228611,0.021462088,0.5126301,0.23872963,0.001945444,0.7599416,2.54568,0.036097337,0.15953283,0.41094238,0.08326416,0.0013444816,0.01292237,0.01786166,0.5643937,1.079597,0.0009586272,0.37348327,0.7508894,0.45136005,0.02931754,0.08301222,0.076710306,0.06401145,"Discovery"
"256","201405980 DIFF.ndpi.h1.jpg","201405980","DIFF",0.001925531,0.560952,0.41432697,0.93184805,0.08578917,1.8418843,0.00428173,0.12882327,0.059621975,0.001968194,0.2912008,0.027981922,0.0011299795,0.0034970657,0.014002498,0.15697986,0.07815753,0.36703053,1.1707766,0.20786636,0.0037605646,0.47622448,2.5458546,0.03442398,0.43787366,0.14676194,0.120296925,0.0013207981,0.01140352,0.02413941,0.5322311,1.9020423,0.0016759564,0.2055294,0.27948284,0.5397354,0.023648271,0.13474979,0.06372057,0.045720086,"Discovery"
"257","201405980 DIFF.ndpi.h10.jpg","201405980","DIFF",0.0023691896,0.045117617,0.2747111,0.16857874,0.03440011,1.3054347,0.0012663871,0.03711442,0.049716365,0,0.10550719,0.021674166,0.001143889,0.0022715752,0.0039395113,0.22672468,0.04410351,0.65907705,1.3407711,0.39830115,0.009281481,2.4007292,2.483128,0.047363266,1.7532871,0.31188732,0.09821695,0.0007253403,0.0064471113,0.022774762,0.3428805,1.0379094,0.0012371918,0.29161018,0.76908815,0.5229658,0.02790735,0.043477,0.07032403,0.04681272,"Discovery"
"258","201405980 DIFF.ndpi.h11.jpg","201405980","DIFF",0.001452991,0.27539483,0.6313633,0.10455866,0.0020710188,2.3983216,6.7569774e-05,0.11678652,0.0501783,0.0021335739,0.260062,0.028957544,0.0019895423,0.002887706,0.00500203,0.14236134,0.018714977,0.05466907,1.3192178,0.60933065,0.0057974057,1.8442332,2.4734633,0.040974997,0.9916387,0.28997818,0.02710678,0.00086691335,0.011590692,0.0191127,0.25085554,0.24936825,0.0008326504,0.10704062,0.12997206,0.44418573,0.05586678,0.13657331,0.055460405,0.1344017,"Discovery"
"259","201405980 DIFF.ndpi.h12.jpg","201405980","DIFF",0.0014281636,0.20272206,0,0.14293453,0.05084358,3.2518044,0.005899716,0.12826057,0.07500924,0.0043629115,0.35481387,0.018582974,0.0012674537,0.0026910761,0.008392108,0.07825309,0.027838249,0,0.6847785,0.05395553,0.0047240397,0.74543434,2.6712704,0.0348053,0.0053448672,0.2234515,0.018218327,0.0010917151,0.011118424,0.015619083,0.45972311,0.44721675,0.0010588345,0.34509343,0.084193304,0.46598104,0.039774034,0.16362461,0.1102071,0.037302393,"Discovery"
"260","201405980 DIFF.ndpi.h13.jpg","201405980","DIFF",0.0024245102,0.6494331,0.23074135,0.48327392,0.044361874,1.8067659,0,0.057957187,0.056498848,0,0.20706971,0.02247494,0.0009895288,0.002187064,0.008876456,0.15029152,0.12123239,0.33751252,0.51791865,0.426864,0.002342777,0.2470094,2.4846983,0.043585017,0.36245614,0.341552,0.4779589,0.0014458189,0.011565722,0.026331702,0.3462705,1.5211476,0.001553697,0.5244705,1.2614279,0.24232242,0.033097368,0.10919116,0.07622083,0.019841952,"Discovery"
"261","201405980 DIFF.ndpi.h14.jpg","201405980","DIFF",0.0018141314,0.16476543,0.08388921,0.32890773,0.20514207,1.7883297,0,0.10514599,0.049239747,0,0.15805021,0.022495408,0.0011894908,0.0026616035,0.006212924,0.21114647,0.03789827,0.3355479,1.142781,0.54519683,0.0050387494,1.2474949,2.4371402,0.04797257,0.82238466,0.32630497,0.20550059,0.0014017534,0.006056403,0.021406084,0.45554197,1.6885712,0.0011952673,0.020232266,0.58457553,0.62160236,0.026683308,0.05409734,0.05088927,0.091537245,"Discovery"
"262","201405980 DIFF.ndpi.h15.jpg","201405980","DIFF",0.0033303935,0.22239557,2.3633208,0.5188787,0.27055535,1.2537767,0,0.08016071,0.046438266,0,0.12750372,0.012220327,0.0008587517,0.0024098617,0.008592123,0.15114465,0.070665725,0.7713971,1.0246183,1.5156525,0.005809126,0.83480424,2.409101,0.041553628,0.66868454,0.35138863,0.110932425,0.00094511814,0.010985796,0.024900315,0.48273644,2.3251584,0.001555244,0.3085265,0.4159616,0.40294188,0.023644375,0.14626499,0.12580276,0.061846256,"Discovery"
"263","201405980 DIFF.ndpi.h16.jpg","201405980","DIFF",0.002012959,0.3734392,0.9084884,0.3189588,0.016197247,1.2308798,0,0.018179284,0.04892378,0,0.121316686,0.019279549,0.0008500048,0.0021221153,0.0040727146,0.25319698,0.06286064,0.07879196,1.4628651,0.6349991,0.008333527,0.52090144,2.4638095,0.041747853,0.29640126,0.30954918,0.077677734,0.0011985934,0.0063154283,0.022410633,0.38300866,1.8839843,0.0010172849,0.3647076,0.36573812,0.2955891,0.02078539,0.08984606,0.06959049,0.035095625,"Discovery"
"264","201405980 DIFF.ndpi.h17.jpg","201405980","DIFF",0.0022113598,0.22128928,0.41885513,0.4952779,0.071774855,1.9670644,0.0022350622,0.11797972,0.053747762,0.0012109936,0.3047901,0.031297162,0.001374205,0.003444554,0.013669605,0.16148904,0.06282935,0.082156986,0.9949216,0.16152221,0.0018450483,0.54745734,2.4905832,0.03673148,0.24663301,0.17402706,0.07833701,0.0014520148,0.009811842,0.024353962,0.51972294,2.0821745,0.0014493936,0.0705492,0.617503,0.6018886,0.02500094,0.09323626,0.06431721,0.022937734,"Discovery"
"265","201405980 DIFF.ndpi.h18.jpg","201405980","DIFF",0.0032151581,0.56932986,0.20119995,0.759664,0.36281875,0.9400231,0,0.05086856,0.03842629,0,0.123111054,0.01862747,0.0009683252,0.0023857064,0.007191622,0.15503137,0.09814451,0.18705727,1.3813556,1.3235816,0.004147386,0.07575463,2.4009366,0.040684268,0.42158452,0.39067534,0.104153894,0.0011285659,0.007875662,0.018855792,0.48619884,2.564899,0.001730373,0.25493354,0.08575634,0.35859323,0.015698815,0.064142555,0.124828614,0.011550678,"Discovery"
"266","201405980 DIFF.ndpi.h19.jpg","201405980","DIFF",0.0015786957,0.24078712,0.11664295,0.84862465,0.0029710936,1.4971952,0.00030570128,0.053464513,0.051704817,0.00030060692,0.17119369,0.027350258,0.0013310274,0.003022099,0.007172686,0.17706844,0.1062581,0.008136201,0.78605545,0.3210155,0.0059135295,1.5918833,2.4816554,0.03799046,0.0024488566,0.29982054,0.08767128,0.00096369034,0.008889341,0.020496918,0.3395023,2.4663448,0.0017067939,0.16300526,1.9107957,0.3679292,0.028379956,0.096489154,0.031884108,0.023029717,"Discovery"
"267","201405980 DIFF.ndpi.h2.jpg","201405980","DIFF",0.002459702,0.28373832,0.02453835,0.31919795,0.04095474,1.5279199,0,0.094452634,0.04981868,0,0.20465791,0.03188006,0.0010448704,0.003577262,0.011610397,0.09632689,0.066224344,0.1230077,0.5259637,0.4204058,0.0015640459,0.11413949,2.320844,0.031735413,0.043622874,0.37266123,0.16081643,0.0013418539,0.010998548,0.026074354,0.5031676,1.883432,0.0015922381,0.1833729,0.7989029,0.5534129,0.025139118,0.004977375,0.05385726,0,"Discovery"
"268","201405980 DIFF.ndpi.h20.jpg","201405980","DIFF",0.0029132466,0.15724197,0.0042969035,0.14294541,0.13239343,1.5435135,0,0.053632215,0.050649982,0,0.22467937,0.021535635,0.00091617875,0.0026037544,0.01127088,0.13049315,0.013987584,0.30486724,0.7397681,0.29841065,0.005382184,0.21109541,2.5118086,0.03843443,0.51243126,0.25181612,0.053527784,0.0010818099,0.012118424,0.02417598,0.43279466,1.3064055,0.0010128688,0.22879496,0.48189086,0.55237097,0.046819396,0.14497921,0.17485769,0.073681295,"Discovery"
"269","201405980 DIFF.ndpi.h21.jpg","201405980","DIFF",0.0038016138,0.40800962,0.0456301,0.5183018,0.44113174,1.0412998,0,0.065608874,0.04305846,0,0.17205404,0.02382496,0.0006538733,0.002704845,0.008572806,0.12001591,0.13251431,0.5122679,0.291819,0.4191958,0.0017928396,0.23934123,2.4160907,0.026976524,0.102573946,0.2905543,0.2577252,0.0015238499,0.01531428,0.022551004,0.5964624,1.3835826,0.0016687853,1.3149691,0.5829552,0.4300114,0.0068846717,0.11842053,0.12824602,0.008616846,"Discovery"
"270","201405980 DIFF.ndpi.h22.jpg","201405980","DIFF",0.0033783424,0.8519671,0.6478521,0.63014835,0.44696003,1.2235922,0,0.06267224,0.049151897,0.00012257148,0.18566138,0.024400419,0.00073738355,0.0027843786,0.012994205,0.20546234,0.13188104,0.676794,2.5527303,0.38178313,0.00275566,0.27754134,2.4765701,0.036809653,0.4213052,0.32944667,0.22007287,0.0015993933,0.01396796,0.020334635,0.47670558,2.5393078,0.0013285213,0.53122866,0.9173338,0.3085524,0.013022147,0.059791714,0.2054297,0.061201513,"Discovery"
"271","201405980 DIFF.ndpi.h23.jpg","201405980","DIFF",0.0024302264,0.00095616875,0.20293492,0.19004168,0.020954898,1.7765665,0.00015579924,0.07463593,0.05297282,0.0007862607,0.21469595,0.024123145,0.0011524443,0.0023867872,0.0072894376,0.19195707,0.07944897,0.01990639,0.097300485,0.18908219,0.007395279,0.88415474,2.5150378,0.04052626,0.058866464,0.30087987,0.10506523,0.0010663007,0.008109613,0.017410984,0.46129853,1.605915,0.0013424397,0.37761775,1.0059937,0.52642524,0.021879656,0.13174362,0.03133117,0.06825671,"Discovery"
"272","201405980 DIFF.ndpi.h24.jpg","201405980","DIFF",0.0032374153,0.8375347,0.5758304,0.37856835,0.20950522,0.8504054,0,0.031613752,0.04623272,0,0.23624533,0.023839809,0.000998491,0.0024708235,0.0072252317,0.19317374,0.054963812,0.5026363,1.5834155,0.68859667,0.0041420967,0.0015893214,2.3753722,0.047497366,0.22323076,0.393268,0.09592102,0.0013203721,0.0061807153,0.024523742,0.34412032,1.2803319,0.00095578784,0.1088645,0.42644694,0.45046753,0.030032706,0.14421807,0.052095145,0.0012793294,"Discovery"
"273","201405980 DIFF.ndpi.h25.jpg","201405980","DIFF",0.0024781444,0.22202271,0.26022747,0.02738292,0,1.7181512,0,0.14837606,0.050812334,0,0.18602741,0.020712163,0.0009848773,0.0029598712,0.008787395,0.14686872,0.06922069,0.030530686,1.52831,0.32275718,0.0037521508,0.5657375,2.4627967,0.03999449,0.18073906,0.472657,0.12964018,0.0011224844,0.009726607,0.02375491,0.4387713,0.65529114,0.0013431811,0.31381553,0.5302703,0.39401522,0.027040375,0.14343305,0.11901017,0.013004212,"Discovery"
"274","201405980 DIFF.ndpi.h26.jpg","201405980","DIFF",0.0030113151,0.46966088,0,0.35210213,0.013898441,1.4394978,0.00033484673,0.05965552,0.057459127,0,0.21609215,0.022401283,0.00089131814,0.0023297286,0.008992732,0.20586216,0.07229922,0.22052798,0.77578056,0.35644794,0.0023670685,0.14343913,2.4532843,0.038463227,0.3666464,0.30863583,0.4420514,0.0014205734,0.012656099,0.024806863,0.4227058,1.5689039,0.001960869,0.50254977,1.3506424,0.1990634,0.031060226,0.08879624,0.074179545,0.01849803,"Discovery"
"275","201405980 DIFF.ndpi.h27.jpg","201405980","DIFF",0.0027506056,0.26649237,0.05854266,0.12414568,0.020630127,1.9216146,0.0022067246,0.15248998,0.04000967,0.0023685184,0.2746808,0.027373645,0.001600313,0.0031600287,0.008583317,0.08611363,0.02155057,0.020231312,1.0316854,0.46391866,0.0039928094,0.71032363,2.4992735,0.03530648,0.79845643,0.2554419,0.11401916,0.0009345397,0.01015613,0.024436956,0.4970396,0.54508954,0.0008987797,0.7514629,0.16080639,0.42710048,0.041635957,0.26583305,0.07876827,0.09360924,"Discovery"
"276","201405980 DIFF.ndpi.h28.jpg","201405980","DIFF",0.0024947713,0.48821098,0.5688675,0.46248218,0.07823199,1.4976915,0.0015538906,0.045822654,0.05550713,0,0.26346177,0.023141863,0.0010702598,0.0029474434,0.011866248,0.1468253,0.057487953,0.35962436,0.69942284,0.18740216,0.0015702293,0,2.4558797,0.035370126,0.2966133,0.34115407,0.25232908,0.0012315037,0.009488195,0.028649362,0.52830535,2.0992994,0.0017348905,0.20239605,0.45386255,0.34703952,0.012950905,0.003444731,0.04209626,0.005151599,"Discovery"
"277","201405980 DIFF.ndpi.h29.jpg","201405980","DIFF",0.0014765669,0.008092873,0,0.027366374,0,3.4161468,0.0067678713,0.10697844,0.057724684,0.0014713857,0.36400583,0.020747632,0.0013494351,0.0029471496,0.012094626,0.108409844,0.018148217,0.013120771,0.06889767,0.13261041,0.005831482,0.49169564,2.5288217,0.037833553,0.05784631,0.21237454,0.13201804,0.0010303633,0.010513699,0.024948733,0.58103347,0.67189753,0.0010346447,0.19476326,0.41478467,0.52887714,0.028633038,0.07828886,0.09841875,0.028277837,"Discovery"
"278","201405980 DIFF.ndpi.h3.jpg","201405980","DIFF",0.0021804792,0.06096791,1.0547414,0.022119192,0.06053345,1.5710807,0,0.084961645,0.045749787,0,0.14917383,0.021546943,0.000951902,0.0025920686,0.0078058206,0.1679014,0.066551566,0.1635886,0.7491763,0.14193784,0.0064633563,3.0196972,2.4315042,0.04540276,0.56735975,0.3350253,0.1215773,0.000914557,0.007126151,0.020059837,0.35194233,1.4610351,0.0009913567,0.08290996,0.43409717,0.6339391,0.03079574,0.13151251,0.038151238,0.17538,"Discovery"
"279","201405980 DIFF.ndpi.h30.jpg","201405980","DIFF",0.0020359568,0.16893242,0,0.14263833,0.064481154,2.9619012,0.0061754743,0.10786862,0.06612224,0.003098332,0.3768787,0.023843799,0.0014367293,0.0029702652,0.011333806,0.12205525,0.0492175,0.01778127,0.5377428,0.28351298,0.0037507312,0.21134783,2.6054819,0.03693885,0.014075091,0.21972927,0.025787145,0.0013537284,0.012083343,0.019264577,0.5353401,0.88992876,0.00086315157,0.13589534,0.6262692,0.41796485,0.04132873,0.12822497,0.12810655,0.052070793,"Discovery"
"280","201405980 DIFF.ndpi.h31.jpg","201405980","DIFF",0.0029650487,0.1373925,0.0038951433,0.43569174,0.07543597,1.3525318,0.0005292649,0.09346128,0.041677892,0,0.20957844,0.023007026,0.00082283124,0.002779665,0.00955478,0.22147281,0.08206345,0.3438587,0.32912722,0.62653923,0.0041856207,0.65297186,2.32785,0.03171309,0.4386238,0.38583478,0.15258895,0.0017322054,0.010472821,0.028786475,0.5853365,1.1900249,0.0012819257,0.38759243,0.59426785,0.43394652,0.023122873,0.028303027,0.10708894,0.013591995,"Discovery"
"281","201405980 DIFF.ndpi.h32.jpg","201405980","DIFF",0.0016933769,0.5652205,1.3020642,0.18342979,0.029111411,1.6321616,0.001313735,0.035367683,0.047021203,0,0.1789908,0.020264834,0.0011476992,0.00262235,0.0037285774,0.17405713,0.059785634,0.08996939,1.7232828,0.040433284,0.0042004003,1.3803687,2.4996486,0.04658211,0.07306,0.5099446,0.1353547,0.00076705124,0.00998943,0.02640323,0.39224803,2.0459952,0.0013393135,0.018470146,0.5709885,0.36205634,0.029986491,0.06766724,0.052102245,0.007784694,"Discovery"
"282","201405980 DIFF.ndpi.h33.jpg","201405980","DIFF",0.0019502764,0.62650126,0.6995304,0.531389,0.47095504,1.5929023,0,0.03343952,0.05022062,0,0.1439877,0.021560775,0.0009998032,0.0024937482,0.007750904,0.15532888,0.15012456,0.64854646,1.3823538,0.9931389,0.0082208095,0.84196824,2.4732575,0.041563004,0.42390186,0.22066276,0.10366867,0.0009141691,0.008344259,0.019456185,0.30257878,1.8557287,0.0013179029,0.26562124,0.70019203,0.40757307,0.022910967,0.16537821,0.101826675,0.05934199,"Discovery"
"283","201405980 DIFF.ndpi.h34.jpg","201405980","DIFF",0.0031621167,0.46814167,1.0928566,0.9050985,0.16257769,1.4342417,0,0.038926147,0.041793145,0,0.13987163,0.014055718,0.00080949493,0.0022495098,0.0066421456,0.26543957,0.101608954,0.33615893,1.3778998,1.0290762,0.0057192347,1.1128291,2.416004,0.042064164,0.35150638,0.38502565,0.17529093,0.0010860005,0.007872657,0.020211013,0.49757272,1.9809623,0.0013861888,0.3369514,0.61713177,0.42776936,0.019608079,0.16433658,0.12257614,0.098085366,"Discovery"
"284","201405980 DIFF.ndpi.h35.jpg","201405980","DIFF",0.002839934,0.038865875,0.5744401,1.4267697,0.024082387,1.1759372,8.471158e-06,0.05074944,0.04333505,0,0.16609624,0.019051913,0.0007610375,0.0025466883,0.009784703,0.16995189,0.099762015,0.50256747,0.5091822,0.9997577,0.004809132,0.16099805,2.3934212,0.034265663,0.25071767,0.29084814,0.26239124,0.0013957883,0.01218995,0.0277447,0.53724074,2.0198772,0.0015268384,0.28211248,1.0587931,0.5140324,0.011920202,0.09296243,0.098009184,0.02870144,"Discovery"
"285","201405980 DIFF.ndpi.h36.jpg","201405980","DIFF",0.0027727343,0.9709503,0.032531604,0.33815402,0.006177565,1.1834233,0.0014310711,0.10738389,0.05374368,0,0.28612623,0.033862513,0.0013877912,0.0029377032,0.0052483035,0.16380952,0.052214533,0.297253,0.94488215,0.11405581,0.0049167783,0.9469488,2.4699402,0.045954805,0.75601405,0.28926942,0.081340075,0.00074744446,0.005387374,0.02631484,0.23269194,0.5675326,0.0019689964,0.051805414,0.16811493,0.250882,0.044557504,0.18532382,0.053442013,0.058201324,"Discovery"
"286","201405980 DIFF.ndpi.h37.jpg","201405980","DIFF",0.0022807326,0.19927204,0.15785658,0.43571433,0.002903602,0.79539067,0,0.024423702,0.0475225,0,0.19739906,0.016669339,0.0010616587,0.0021009014,0.004319605,0.22306226,0.053778686,0.14425799,1.298135,0.39978153,0.0060225413,1.0806619,2.3334663,0.04176308,1.186511,0.32906008,0.11526312,0.0012808684,0.010916337,0.0236369,0.41477504,1.0027511,0.0023043712,0.5154055,0.52104765,0.38920265,0.022975096,0.17143022,0.08589074,0.15358405,"Discovery"
"287","201405980 DIFF.ndpi.h38.jpg","201405980","DIFF",0.0020673082,0.11469634,0.06516241,0.2007078,0.25246295,1.4826347,0,0.13721105,0.040870227,0,0.12011289,0.028207848,0.001185731,0.0031715345,0.0073641436,0.15285641,0.13324802,0.13165188,0.29780766,0.308765,0.0037967383,0.7332505,2.4604344,0.043122035,0.096723646,0.32895762,0.14310847,0.0011663798,0.0035023503,0.02667536,0.3822552,1.488125,0.0011990052,0.14765126,0.85780394,0.5434113,0.01228478,0.06859037,0.07000271,0.03986352,"Discovery"
"288","201405980 DIFF.ndpi.h39.jpg","201405980","DIFF",0.0033842733,0.47696105,0.563101,0.25533786,0.032044467,0.6954389,0,0.018168798,0.03882154,0,0.17434607,0.013512647,0.00035676945,0.0016047386,0.00697606,0.2566187,0.08023954,0.3333788,1.4874402,0.56956303,0.0055234944,0.60921365,2.4395335,0.02159783,0.0024510091,0.36212716,0.22114067,0.0015793899,0.014203995,0.025188144,0.44219312,0.82694376,0.0017027402,0.89167213,0.37197518,0.2631336,0.019781893,0.09431116,0.18459335,0.009960731,"Discovery"
"289","201405980 DIFF.ndpi.h4.jpg","201405980","DIFF",0.0023131159,0.10315611,0.55664915,0.15501113,0.038367942,1.5884991,0,0.06265344,0.049876694,0.0008059959,0.15072425,0.028495701,0.0011919452,0.0026268312,0.0080701,0.1872371,0.12446898,0.15507595,0.67180425,0.9499281,0.005816957,2.0038648,2.5153947,0.047596402,0.4144641,0.40122196,0.12496137,0.0009202085,0.006110782,0.017927025,0.36619174,1.9863645,0.0010492937,0.06982617,0.16081202,0.61266845,0.024852404,0.07364022,0.0242891,0.12153734,"Discovery"
"290","201405980 DIFF.ndpi.h40.jpg","201405980","DIFF",0.003616037,0.41022846,1.1212151,0.99819624,0.31072444,1.019082,0.00052507553,0.011821027,0.053572267,0.000505895,0.17005737,0.015962018,0.00068727054,0.0025571226,0.009651479,0.14680153,0.08432665,1.1031903,2.336231,1.5822536,0.0070692836,0.97679675,2.4694684,0.03128239,0.28471226,0.29479334,0.06290863,0.0011517064,0.01492523,0.020627243,0.4456002,1.5219007,0.001972505,0.6407057,0.6914054,0.321281,0.023586243,0.069109306,0.16111548,0,"Discovery"
"291","201405980 DIFF.ndpi.h41.jpg","201405980","DIFF",0.003098933,0.18209422,1.4164634,0.45992225,0.27670577,1.3922404,0.0008316673,0.13270752,0.054246042,0.0007328573,0.0752679,0.014248416,0.00089955056,0.0021799922,0.006636439,0.24334565,0.09264449,0.43996125,1.2747955,1.0513206,0.009384286,2.6220722,2.495323,0.031474195,1.1215665,0.2639782,0.15904735,0.0012296259,0.009000564,0.020206457,0.28269976,1.1250824,0.0014240827,1.3519307,1.2385758,0.43791965,0.016749805,0.12437753,0.090295866,0.1861852,"Discovery"
"292","201405980 DIFF.ndpi.h42.jpg","201405980","DIFF",0.0017470205,0.040044785,0.74937975,0.12530653,0,1.5278163,0,0.07102381,0.04950633,0.00082122063,0.13326482,0.019704565,0.0008024647,0.002231341,0.006560985,0.19400615,0.07335526,0.18972561,1.497181,0.027791537,0.010617229,3.023737,2.5201418,0.053890724,1.0005164,0.468483,0.044760097,0.0008369865,0.0067121214,0.016359165,0.4126677,1.734121,0.001794625,0.13725851,1.0952401,0.55780745,0.036499485,0.11166025,0.031608135,0.15510386,"Discovery"
